Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57358.raw
O15381	NVL_HUMAN	NVL	Nuclear valosin-containing protein-like	14	14	5.41775e+06
O15382	BCAT2_HUMAN	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	11	11	5.12374e+06
O15397	IPO8_HUMAN	IPO8	Importin-8	11	11	2.2196e+06
O15400	STX7_HUMAN	STX7	Syntaxin-7	6	6	3.49367e+06
O15403	MOT7_HUMAN	SLC16A6	Monocarboxylate transporter 7	3	3	100449
O15427	MOT4_HUMAN	SLC16A3	Monocarboxylate transporter 4	10	10	2.34382e+06
O15431	COPT1_HUMAN	SLC31A1	High affinity copper uptake protein 1	2	2	216711
O15438	MRP3_HUMAN	ABCC3	Canalicular multispecific organic anion transporter 2	9	9	1.18112e+06
O15439	MRP4_HUMAN	ABCC4	Multidrug resistance-associated protein 4	3	3	47223.2
O15446	RPA34_HUMAN	POLR1G	DNA-directed RNA polymerase I subunit RPA34	7	7	2.16263e+06
O15460	P4HA2_HUMAN	P4HA2	Prolyl 4-hydroxylase subunit alpha-2	10	10	491070
O15498	YKT6_HUMAN	YKT6	Synaptobrevin homolog YKT6	7	7	429565
O15504	NUP42_HUMAN	NUP42	Nucleoporin NUP42	3	3	87492.3
O15511	ARPC5_HUMAN	ARPC5	Actin-related protein 2/3 complex subunit 5	5	5	2.66249e+06
O15514	RPB4_HUMAN	POLR2D	DNA-directed RNA polymerase II subunit RPB4	3	3	234135
O15525	MAFG_HUMAN	MAFG	Transcription factor MafG	3	2	12729.9
O15527	OGG1_HUMAN	OGG1	N-glycosylase/DNA lyase	1	1	8955.26
O15530	PDPK1_HUMAN	PDPK1	3-phosphoinositide-dependent protein kinase 1	2	1	3208.38
O15533	TPSN_HUMAN	TAPBP	Tapasin	5	5	5.65049e+06
O15541	R113A_HUMAN	RNF113A	E3 ubiquitin-protein ligase RNF113A	4	4	83934.8
O15551	CLD3_HUMAN	CLDN3	Claudin-3	2	1	206521
O15554	KCNN4_HUMAN	KCNN4	Intermediate conductance calcium-activated potassium channel protein 4	2	2	5346.78
O43137	YB085_YEAST	YBR085C-A	Uncharacterized protein YBR085C-A	3	3	6.821e+06
O43143	DHX15_HUMAN	DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	27	25	5.65368e+06
O43148	MCES_HUMAN	RNMT	mRNA cap guanine-N7 methyltransferase	8	8	5.71556e+06
O43149	ZZEF1_HUMAN	ZZEF1	Zinc finger ZZ-type and EF-hand domain-containing protein 1	3	3	139569
O43156	TTI1_HUMAN	TTI1	TELO2-interacting protein 1 homolog	6	6	3.67879e+06
O43157	PLXB1_HUMAN	PLXNB1	Plexin-B1	1	1	1560.03
O43159	RRP8_HUMAN	RRP8	Ribosomal RNA-processing protein 8	12	12	760375
O43166	SI1L1_HUMAN	SIPA1L1	Signal-induced proliferation-associated 1-like protein 1	2	2	77135.4
O43169	CYB5B_HUMAN	CYB5B	Cytochrome b5 type B	3	3	2.16887e+06
O43172	PRP4_HUMAN	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4	15	15	1.37095e+06
O43175	SERA_HUMAN	PHGDH	D-3-phosphoglycerate dehydrogenase	20	20	1.41571e+07
O43181	NDUS4_HUMAN	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	5	5	1.51449e+06
O43237	DC1L2_HUMAN	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	10	10	5.68126e+07
O43242	PSMD3_HUMAN	PSMD3	26S proteasome non-ATPase regulatory subunit 3	21	21	3.41704e+06
O43251	RFOX2_HUMAN	RBFOX2	RNA binding protein fox-1 homolog 2	5	2	4.0658e+07
O43252	PAPS1_HUMAN	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	8	8	1.43108e+06
O43264	ZW10_HUMAN	ZW10	Centromere/kinetochore protein zw10 homolog	12	12	2.80566e+06
O43290	SNUT1_HUMAN	SART1	U4/U6.U5 tri-snRNP-associated protein 1	20	20	1.37439e+07
O43292	GPAA1_HUMAN	GPAA1	Glycosylphosphatidylinositol anchor attachment 1 protein	6	6	1.60126e+06
O43298	ZBT43_HUMAN	ZBTB43	Zinc finger and BTB domain-containing protein 43	3	3	1.9778e+06
O43314	VIP2_HUMAN	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	9	8	3.68973e+06
O43318	M3K7_HUMAN	MAP3K7	Mitogen-activated protein kinase kinase kinase 7	4	4	1.36672e+06
O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	6	6	1.71892e+06
O43379	WDR62_HUMAN	WDR62	WD repeat-containing protein 62	1	1	1078.78
O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	26	20	1.46791e+07
O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	16	16	1.94511e+06
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	15	15	2.20249e+06
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	11	11	5.2216e+06
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	5	5	330464
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	4	4	5.02808e+06
O43422	P52K_HUMAN	THAP12	52 kDa repressor of the inhibitor of the protein kinase	2	2	4.282e+06
O43426	SYNJ1_HUMAN	SYNJ1	Synaptojanin-1	3	3	649668
O43427	FIBP_HUMAN	FIBP	Acidic fibroblast growth factor intracellular-binding protein	1	1	1.15788e+06
O43432	IF4G3_HUMAN	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	5	4	125522
O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H	6	6	4.62114e+07
O43462	MBTP2_HUMAN	MBTPS2	Membrane-bound transcription factor site-2 protease	1	1	1.34136e+06
O43464	HTRA2_HUMAN	HTRA2	Serine protease HTRA2, mitochondrial	4	4	442224
O43474	KLF4_HUMAN	KLF4	Krueppel-like factor 4	3	3	4205.46
O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2	7	4	584193
O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2	22	20	1.08856e+06
O43493	TGON2_HUMAN	TGOLN2	Trans-Golgi network integral membrane protein 2	8	8	348106
O43504	LTOR5_HUMAN	LAMTOR5	Ragulator complex protein LAMTOR5	4	4	517615
O43505	B4GA1_HUMAN	B4GAT1	Beta-1,4-glucuronyltransferase 1	2	2	71858.2
O43572	AKA10_HUMAN	AKAP10	A-kinase anchor protein 10, mitochondrial	3	3	764293
O43583	DENR_HUMAN	DENR	Density-regulated protein	6	6	1.58352e+06
O43592	XPOT_HUMAN	XPOT	Exportin-T	23	23	8.2332e+06
O43598	DNPH1_HUMAN	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	5	5	2.91653e+06
O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44	14	14	1.59398e+06
O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3	4	3	2.47084e+06
O43633	CHM2A_HUMAN	CHMP2A	Charged multivesicular body protein 2a	6	6	713097
O43653	PSCA_HUMAN	PSCA	Prostate stem cell antigen	1	1	365073
O43657	TSN6_HUMAN	TSPAN6	Tetraspanin-6	4	4	717196
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	12	12	678231
O43663	PRC1_HUMAN	PRC1	Protein regulator of cytokinesis 1	6	6	1.09734e+06
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	1	1	57251.6
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	5	5	1.91361e+06
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	4	4	864469
O43676	NDUB3_HUMAN	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	3	3	1.28566e+06
O43677	NDUC1_HUMAN	NDUFC1	NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial	1	1	149898
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	4	4	911882
O43679	LDB2_HUMAN	LDB2	LIM domain-binding protein 2	1	0	4251.69
O43681	GET3_HUMAN	GET3	ATPase GET3	8	8	1.34423e+06
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	12	12	2.5245e+06
O43688	PLPP2_HUMAN	PLPP2	Phospholipid phosphatase 2	3	3	748304
O43704	ST1B1_HUMAN	SULT1B1	Sulfotransferase family cytosolic 1B member 1	1	1	9.85039e+06
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	50	34	2.52e+08
O43708	MAAI_HUMAN	GSTZ1	Maleylacetoacetate isomerase	3	3	351566
O43709	BUD23_HUMAN	BUD23	Probable 18S rRNA (guanine-N(7))-methyltransferase	3	3	7.51514e+06
O43715	TRIA1_HUMAN	TRIAP1	TP53-regulated inhibitor of apoptosis 1	4	4	342013
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	15	15	1.21144e+06
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	17	17	4.49972e+06
O43752	STX6_HUMAN	STX6	Syntaxin-6	4	4	5.627e+06
O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2	2	2	2.22993e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	8	8	2.10902e+06
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	5	4	2.83233e+06
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	6	6	6.06413e+06
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	18	18	4.26605e+06
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	9	7	524445
O43805	SSNA1_HUMAN	SSNA1	Sjoegren syndrome nuclear autoantigen 1	2	2	109726
O43808	PM34_HUMAN	SLC25A17	Peroxisomal membrane protein PMP34	5	5	4.18296e+06
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	6	6	2.09898e+06
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	10	10	1.98336e+06
O43815	STRN_HUMAN	STRN	Striatin	9	9	1.00645e+06
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	8	8	2.60892e+06
O43819	SCO2_HUMAN	SCO2	Protein SCO2 homolog, mitochondrial	4	4	635518
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	8	8	3.6536e+06
O43824	GTPB6_HUMAN	GTPBP6	Putative GTP-binding protein 6	4	4	75897.1
O43826	G6PT1_HUMAN	SLC37A4	Glucose-6-phosphate exchanger SLC37A4	1	1	682163
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	11	11	1.57574e+06
O43847	NRDC_HUMAN	NRDC	Nardilysin	19	19	1.94072e+06
O43852	CALU_HUMAN	CALU	Calumenin	14	14	3.73941e+06
O43861	ATP9B_HUMAN	ATP9B	Probable phospholipid-transporting ATPase IIB	2	1	110491
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	13	5	2.25396e+07
O43896	KIF1C_HUMAN	KIF1C	Kinesin-like protein KIF1C	3	2	200749
O43913	ORC5_HUMAN	ORC5	Origin recognition complex subunit 5	5	5	149389
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	6	6	3.56147e+06
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	3	3	7245.91
O43929	ORC4_HUMAN	ORC4	Origin recognition complex subunit 4	6	6	3.66588e+06
O43933	PEX1_HUMAN	PEX1	Peroxisome biogenesis factor 1	3	3	4.29415e+06
O60200	MDM35_YEAST	MDM35	Mitochondrial distribution and morphology protein 35	3	3	875685
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	17	17	7.38854e+06
O60218	AK1BA_HUMAN	AKR1B10	Aldo-keto reductase family 1 member B10	2	1	4.64545e+06
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	4	4	537292
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	15	15	1.6505e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	7	7	2.15287e+06
O60244	MED14_HUMAN	MED14	Mediator of RNA polymerase II transcription subunit 14	6	6	756556
O60245	PCDH7_HUMAN	PCDH7	Protocadherin-7	1	1	6965.54
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	11	9	938043
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	30	24	2.55474e+06
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	18	17	1.10393e+06
O60287	NPA1P_HUMAN	URB1	Nucleolar pre-ribosomal-associated protein 1	22	22	1.02785e+06
O60293	ZC3H1_HUMAN	ZFC3H1	Zinc finger C3H1 domain-containing protein	6	6	182412
O60294	TYW4_HUMAN	LCMT2	tRNA wybutosine-synthesizing protein 4	6	6	55536.3
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	18	18	4.7787e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	25	25	818658
O60318	GANP_HUMAN	MCM3AP	Germinal-center associated nuclear protein	9	9	674304
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	13	13	8.70851e+06
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	4	4	493976
O60361	NDK8_HUMAN	NME2P1	Putative nucleoside diphosphate kinase	1	1	2.49789e+06
O60427	FADS1_HUMAN	FADS1	Acyl-CoA (8-3)-desaturase	7	7	577161
O60437	PEPL_HUMAN	PPL	Periplakin	22	22	2.17733e+06
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	5	5	1.52888e+06
O60447	EVI5_HUMAN	EVI5	Ecotropic viral integration site 5 protein homolog	3	3	413576
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	1	1	4326.11
O60487	MPZL2_HUMAN	MPZL2	Myelin protein zero-like protein 2	3	3	183738
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	21	21	9.05703e+06
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	7	6	2.63326e+06
O60499	STX10_HUMAN	STX10	Syntaxin-10	4	4	399195
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	16	16	2.23966e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	5	5	551998
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	18	18	6.6961e+06
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	9	9	1.51969e+06
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	11	11	5.31695e+06
O60524	NEMF_HUMAN	NEMF	Nuclear export mediator factor NEMF	14	14	2.50158e+06
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	10	10	923226
O60563	CCNT1_HUMAN	CCNT1	Cyclin-T1	7	6	1.2749e+06
O60566	BUB1B_HUMAN	BUB1B	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	6	6	243196
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	20	20	2.45353e+06
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	2	2	220892
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	33	33	1.50285e+07
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	3	3	183814
O60635	TSN1_HUMAN	TSPAN1	Tetraspanin-1	1	1	72833.1
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	9	9	493121
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	18	18	3.3808e+06
O60669	MOT2_HUMAN	SLC16A7	Monocarboxylate transporter 2	1	1	420634
O60671	RAD1_HUMAN	RAD1	Cell cycle checkpoint protein RAD1	2	2	94212.1
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	10	10	413414
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	6	4	1.85874e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	20	20	9.93668e+06
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	19	19	1.72105e+06
O60725	ICMT_HUMAN	ICMT	Protein-S-isoprenylcysteine O-methyltransferase	2	2	325802
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	3	0	3.47361e+06
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	16	16	6.06949e+06
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	9	9	2.87101e+06
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	22	22	2.4029e+06
O60783	RT14_HUMAN	MRPS14	28S ribosomal protein S14, mitochondrial	2	2	269059
O60784	TOM1_HUMAN	TOM1	Target of Myb protein 1	5	5	185047
O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879	H2B1C_HUMAN;H2B1D_HUMAN;H2B1H_HUMAN;H2B1K_HUMAN;H2B1M_HUMAN;H2B1N_HUMAN;H2B2F_HUMAN;H2BFS_HUMAN	H2BC12;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9;H2BS1	Histone H2B type 1-K	4	0	4.00286e+08
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	11	8	940312
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	15	15	1.06787e+06
O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1	7	7	1.22565e+06
O60830	TI17B_HUMAN	TIMM17B	Mitochondrial import inner membrane translocase subunit Tim17-B	2	2	187302
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	2	2	874886
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	20	20	8.13623e+06
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	28	28	2.87653e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	6	6	2.93681e+06
O60870	KIN17_HUMAN	KIN	DNA/RNA-binding protein KIN17	2	2	2841.94
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	9	9	2.00844e+06
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	10	10	1.14651e+06
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	15	11	2.13025e+06
O60888	CUTA_HUMAN	CUTA	Protein CutA	3	3	3.47922e+06
O60906	NSMA_HUMAN	SMPD2	Sphingomyelin phosphodiesterase 2	1	1	2256.38
O60907	TBL1X_HUMAN	TBL1X	F-box-like/WD repeat-containing protein TBL1X	9	4	2.09148e+06
O60921	HUS1_HUMAN	HUS1	Checkpoint protein HUS1	2	2	7536.39
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	4	4	1.73414e+06
O60927	PP1RB_HUMAN	PPP1R11	E3 ubiquitin-protein ligase PPP1R11	1	1	10421.9
O60934	NBN_HUMAN	NBN	Nibrin	15	15	608771
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	4	4	518910
O60941	DTNB_HUMAN	DTNB	Dystrobrevin beta	1	0	86795.6
O60942	MCE1_HUMAN	RNGTT	mRNA-capping enzyme	6	6	80026.6
O74700	TIM9_YEAST	TIM9	Mitochondrial import inner membrane translocase subunit TIM9	5	5	1.13421e+07
O75027	ABCB7_HUMAN	ABCB7	ATP-binding cassette sub-family B member 7, mitochondrial	9	9	1.30056e+06
O75044	SRGP2_HUMAN	SRGAP2	SLIT-ROBO Rho GTPase-activating protein 2	6	4	150136
O75054	IGSF3_HUMAN	IGSF3	Immunoglobulin superfamily member 3	2	2	1.96409e+06
O75063	XYLK_HUMAN	FAM20B	Glycosaminoglycan xylosylkinase	1	1	109390
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	19	19	3.69786e+06
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	32	26	1.69353e+06
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	13	13	323596
O75127	PTCD1_HUMAN	PTCD1	Pentatricopeptide repeat-containing protein 1, mitochondrial	2	2	227123
O75128	COBL_HUMAN	COBL	Protein cordon-bleu	8	8	416577
O75131	CPNE3_HUMAN	CPNE3	Copine-3	16	15	5.90363e+06
O75143	ATG13_HUMAN	ATG13	Autophagy-related protein 13	1	1	179466
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	10	10	5.09816e+06
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	17	16	2.24602e+06
O75151	PHF2_HUMAN	PHF2	Lysine-specific demethylase PHF2	3	2	625570
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	19	14	1.40776e+07
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	25	24	7.36119e+06
O75157	T22D2_HUMAN	TSC22D2	TSC22 domain family protein 2	1	1	3695.49
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	22	22	3.60313e+06
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	8	8	5.18758e+06
O75179	ANR17_HUMAN	ANKRD17	Ankyrin repeat domain-containing protein 17	10	10	293194
O75182	SIN3B_HUMAN	SIN3B	Paired amphipathic helix protein Sin3b	3	3	2653.42
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	1	0	496532
O75191	XYLB_HUMAN	XYLB	Xylulose kinase	2	2	13234
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	6	6	1.39804e+07
O75223	GGCT_HUMAN	GGCT	Gamma-glutamylcyclotransferase	7	7	2.65209e+06
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	4	4	2.12653e+06
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	15	15	6.65245e+06
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	8	8	333273
O75319	DUS11_HUMAN	DUSP11	RNA/RNP complex-1-interacting phosphatase	1	1	268053
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	3	3	1.15585e+06
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	5	5	5.34728e+06
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	8	8	1.0821e+07
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	4	4	1.01407e+06
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	13	9	6.84425e+06
O75352	MPU1_HUMAN	MPDU1	Mannose-P-dolichol utilization defect 1 protein	3	3	2.31575e+06
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	17	15	6.8829e+06
O75368	SH3L1_HUMAN	SH3BGRL	SH3 domain-binding glutamic acid-rich-like protein	7	7	725635
O75369	FLNB_HUMAN	FLNB	Filamin-B	124	114	2.75229e+07
O75376	NCOR1_HUMAN	NCOR1	Nuclear receptor corepressor 1	8	8	367564
O75379	VAMP4_HUMAN	VAMP4	Vesicle-associated membrane protein 4	1	1	9.02115e+06
O75380	NDUS6_HUMAN	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	3	3	1.13845e+06
O75381	PEX14_HUMAN	PEX14	Peroxisomal membrane protein PEX14	5	5	2.30849e+06
O75382	TRIM3_HUMAN	TRIM3	Tripartite motif-containing protein 3	2	2	72069.4
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	11	11	6.73795e+06
O75391	SPAG7_HUMAN	SPAG7	Sperm-associated antigen 7	4	4	110719
O75394	RM33_HUMAN	MRPL33	39S ribosomal protein L33, mitochondrial	2	2	764990
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	8	8	2.49706e+07
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	15	14	2.99736e+06
O75410	TACC1_HUMAN	TACC1	Transforming acidic coiled-coil-containing protein 1	3	3	59701
O75414	NDK6_HUMAN	NME6	Nucleoside diphosphate kinase 6	1	1	2055.78
O75419	CDC45_HUMAN	CDC45	Cell division control protein 45 homolog	2	2	9227.24
O75431	MTX2_HUMAN	MTX2	Metaxin-2	3	3	1.13519e+06
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	11	11	2.3396e+06
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	4	4	1.51572e+06
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	15	15	2.74397e+06
O75446	SAP30_HUMAN	SAP30	Histone deacetylase complex subunit SAP30	1	1	4070.92
O75448	MED24_HUMAN	MED24	Mediator of RNA polymerase II transcription subunit 24	5	5	804512
O75449	KTNA1_HUMAN	KATNA1	Katanin p60 ATPase-containing subunit A1	5	3	228956
O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein	16	15	2.80688e+06
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	8	8	2.8821e+06
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	10	10	1.30307e+06
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	3	1	1.16378e+06
O75496	GEMI_HUMAN	GMNN	Geminin	1	1	19676.8
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	1	1	231627
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	12	12	2.20401e+06
O75529	TAF5L_HUMAN	TAF5L	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L	2	2	148022
O75530	EED_HUMAN	EED	Polycomb protein EED	12	12	2.06913e+06
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	5	5	2.69798e+07
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	40	40	8.07827e+06
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	33	33	4.02725e+06
O75554	WBP4_HUMAN	WBP4	WW domain-binding protein 4	1	1	2631.11
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	6	6	1.64954e+07
O75575	RPC9_HUMAN	CRCP	DNA-directed RNA polymerase III subunit RPC9	1	1	43323.2
O75582	KS6A5_HUMAN	RPS6KA5	Ribosomal protein S6 kinase alpha-5	4	3	942690
O75592	MYCB2_HUMAN	MYCBP2	E3 ubiquitin-protein ligase MYCBP2	9	9	551160
