Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57382.raw
O43251	RFOX2_HUMAN	RBFOX2	RNA binding protein fox-1 homolog 2	4	2	538904
O43252	PAPS1_HUMAN	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	6	6	789254
O43264	ZW10_HUMAN	ZW10	Centromere/kinetochore protein zw10 homolog	8	8	2.0164e+06
O43290	SNUT1_HUMAN	SART1	U4/U6.U5 tri-snRNP-associated protein 1	17	17	3.96542e+06
O43292	GPAA1_HUMAN	GPAA1	Glycosylphosphatidylinositol anchor attachment 1 protein	4	4	1.67971e+06
O43294	TGFI1_HUMAN	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein	2	2	6.46436e+06
O43314	VIP2_HUMAN	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	5	4	793065
O43318	M3K7_HUMAN	MAP3K7	Mitogen-activated protein kinase kinase kinase 7	2	2	6025.49
O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	4	4	1.27131e+06
O43379	WDR62_HUMAN	WDR62	WD repeat-containing protein 62	2	2	2935.16
O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	22	15	2.00245e+07
O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	17	17	2.56371e+06
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	11	11	1.79351e+06
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	12	12	5.81117e+06
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	3	3	1.20475e+07
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	1	1	10723.2
O43432	IF4G3_HUMAN	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	4	3	137667
O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H	4	4	1.02855e+06
O43464	HTRA2_HUMAN	HTRA2	Serine protease HTRA2, mitochondrial	3	3	230429
O43474	KLF4_HUMAN	KLF4	Krueppel-like factor 4	1	1	54373.9
O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2	7	4	527134
O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2	18	17	1.8506e+06
O43493	TGON2_HUMAN	TGOLN2	Trans-Golgi network integral membrane protein 2	8	8	643940
O43504	LTOR5_HUMAN	LAMTOR5	Ragulator complex protein LAMTOR5	3	3	598731
O43505	B4GA1_HUMAN	B4GAT1	Beta-1,4-glucuronyltransferase 1	3	3	595572
O43572	AKA10_HUMAN	AKAP10	A-kinase anchor protein 10, mitochondrial	1	1	2008.28
O43583	DENR_HUMAN	DENR	Density-regulated protein	3	3	66086.4
O43592	XPOT_HUMAN	XPOT	Exportin-T	21	21	2.82012e+06
O43598	DNPH1_HUMAN	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	3	3	3.97267e+06
O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44	12	12	2.46645e+06
O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3	4	3	2.78634e+06
O43633	CHM2A_HUMAN	CHMP2A	Charged multivesicular body protein 2a	4	4	1.91552e+06
O43653	PSCA_HUMAN	PSCA	Prostate stem cell antigen	1	1	793667
O43657	TSN6_HUMAN	TSPAN6	Tetraspanin-6	3	3	1.24945e+06
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	8	8	867173
O43663	PRC1_HUMAN	PRC1	Protein regulator of cytokinesis 1	3	3	507755
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	1	1	8582.2
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	5	5	2.78461e+06
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	4	4	1.13134e+06
O43676	NDUB3_HUMAN	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	3	3	1.82526e+06
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	3	3	1.57928e+06
O43681	GET3_HUMAN	GET3	ATPase GET3	6	6	2.67722e+06
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	10	10	2.14456e+06
O43688	PLPP2_HUMAN	PLPP2	Phospholipid phosphatase 2	3	3	126609
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	44	31	2.581e+08
O43708	MAAI_HUMAN	GSTZ1	Maleylacetoacetate isomerase	1	1	283389
O43709	BUD23_HUMAN	BUD23	Probable 18S rRNA (guanine-N(7))-methyltransferase	1	1	49598.6
O43715	TRIA1_HUMAN	TRIAP1	TP53-regulated inhibitor of apoptosis 1	2	2	226077
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	16	16	1.24157e+06
O43739;Q15438;Q99418	CYH1_HUMAN;CYH2_HUMAN;CYH3_HUMAN	CYTH1;CYTH2;CYTH3	Cytohesin-3	1	0	63885.3
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	13	13	1.34234e+06
O43752	STX6_HUMAN	STX6	Syntaxin-6	3	3	356491
O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2	2	2	1.47778e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	9	9	1.7045e+06
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	7	6	2.09228e+06
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	5	5	4.79265e+06
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	15	15	4.448e+06
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	4	4	10900.4
O43805	SSNA1_HUMAN	SSNA1	Sjoegren syndrome nuclear autoantigen 1	2	2	31938.7
O43808	PM34_HUMAN	SLC25A17	Peroxisomal membrane protein PMP34	2	2	5.28648e+06
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	8	8	3.09084e+06
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	7	7	2.38937e+06
O43815	STRN_HUMAN	STRN	Striatin	6	6	70588
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	9	9	3.94646e+06
O43819	SCO2_HUMAN	SCO2	Protein SCO2 homolog, mitochondrial	1	1	1.62936e+06
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	6	6	82130.1
O43824	GTPB6_HUMAN	GTPBP6	Putative GTP-binding protein 6	1	1	10011.4
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	11	11	1.02035e+06
O43847	NRDC_HUMAN	NRDC	Nardilysin	15	15	538020
O43852	CALU_HUMAN	CALU	Calumenin	12	12	4.73287e+06
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	12	4	2.6595e+07
O43913	ORC5_HUMAN	ORC5	Origin recognition complex subunit 5	2	2	639929
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	5	5	4.02734e+06
O43921	EFNA2_HUMAN	EFNA2	Ephrin-A2	1	1	266286
O43929	ORC4_HUMAN	ORC4	Origin recognition complex subunit 4	2	2	566576
O60200	MDM35_YEAST	MDM35	Mitochondrial distribution and morphology protein 35	3	3	701272
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	15	15	5.64886e+06
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	2	2	556740
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	10	10	161843
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	5	5	1.0902e+06
O60245	PCDH7_HUMAN	PCDH7	Protocadherin-7	1	1	1328.15
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	4	4	355919
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	28	23	5.12255e+06
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	16	16	788464
O60287	NPA1P_HUMAN	URB1	Nucleolar pre-ribosomal-associated protein 1	15	15	132050
O60294	TYW4_HUMAN	LCMT2	tRNA wybutosine-synthesizing protein 4	2	2	7542.55
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	12	12	754777
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	21	21	1.09794e+06
O60318	GANP_HUMAN	MCM3AP	Germinal-center associated nuclear protein	3	3	36602.7
O60333	KIF1B_HUMAN	KIF1B	Kinesin-like protein KIF1B	1	0	5086.16
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	10	10	2.90937e+06
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	3	3	71254.4
O60361	NDK8_HUMAN	NME2P1	Putative nucleoside diphosphate kinase	4	0	1.83965e+07
O60427	FADS1_HUMAN	FADS1	Acyl-CoA (8-3)-desaturase	4	4	335673
O60437	PEPL_HUMAN	PPL	Periplakin	18	18	1.2572e+06
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	4	4	260694
O60487	MPZL2_HUMAN	MPZL2	Myelin protein zero-like protein 2	4	4	105044
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	20	18	1.30353e+07
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	5	5	2.7084e+06
O60499	STX10_HUMAN	STX10	Syntaxin-10	3	3	136561
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	8	8	356430
O60504	VINEX_HUMAN	SORBS3	Vinexin	7	7	1.7976e+06
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	13	13	8.92536e+06
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	6	6	970005
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	6	6	3.23918e+06
O60524	NEMF_HUMAN	NEMF	Nuclear export mediator factor NEMF	9	9	534085
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	7	7	1.22954e+06
O60563	CCNT1_HUMAN	CCNT1	Cyclin-T1	9	8	261684
O60566	BUB1B_HUMAN	BUB1B	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	3	3	3.63283e+06
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	19	19	2.94294e+06
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	1	1	202805
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	22	22	2.42761e+06
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	2	2	15262.4
O60635	TSN1_HUMAN	TSPAN1	Tetraspanin-1	1	1	7196.91
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	6	6	182300
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	11	11	4.74511e+06
O60669	MOT2_HUMAN	SLC16A7	Monocarboxylate transporter 2	1	1	385637
O60671	RAD1_HUMAN	RAD1	Cell cycle checkpoint protein RAD1	2	2	83439.3
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	8	8	318128
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	6	4	1.1931e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	16	16	2.52688e+07
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	15	15	600924
O60725	ICMT_HUMAN	ICMT	Protein-S-isoprenylcysteine O-methyltransferase	2	2	73194.2
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	3	0	4.5469e+06
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	14	14	4.06926e+06
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	6	6	1.62895e+06
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	19	19	9.29698e+06
O60783	RT14_HUMAN	MRPS14	28S ribosomal protein S14, mitochondrial	3	3	259582
O60784	TOM1_HUMAN	TOM1	Target of Myb protein 1	2	2	140194
O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879	H2B1C_HUMAN;H2B1D_HUMAN;H2B1H_HUMAN;H2B1K_HUMAN;H2B1M_HUMAN;H2B1N_HUMAN;H2B2F_HUMAN;H2BFS_HUMAN	H2BC12;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9;H2BS1	Histone H2B type 1-K	1	0	2.41448e+08
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	9	9	401361
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	7	7	374633
O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1	6	6	1.29146e+06
O60830	TI17B_HUMAN	TIMM17B	Mitochondrial import inner membrane translocase subunit Tim17-B	2	2	12465
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	2	2	937148
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	17	16	3.54477e+06
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	24	24	2.72517e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	6	6	4.06224e+06
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	2	2	911066
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	7	7	1.75974e+06
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	11	7	775190
O60888	CUTA_HUMAN	CUTA	Protein CutA	2	2	3.53391e+06
O60907	TBL1X_HUMAN	TBL1X	F-box-like/WD repeat-containing protein TBL1X	3	3	1.76885e+06
O60921	HUS1_HUMAN	HUS1	Checkpoint protein HUS1	2	2	11509.9
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	4	4	1.78404e+06
O60927	PP1RB_HUMAN	PPP1R11	E3 ubiquitin-protein ligase PPP1R11	2	2	15014.7
O60930	RNH1_HUMAN	RNASEH1	Ribonuclease H1	1	1	50306.6
O60934	NBN_HUMAN	NBN	Nibrin	12	12	155391
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	5	5	548343
O60942	MCE1_HUMAN	RNGTT	mRNA-capping enzyme	3	3	86052.9
O74700	TIM9_YEAST	TIM9	Mitochondrial import inner membrane translocase subunit TIM9	4	4	2.813e+06
O75027	ABCB7_HUMAN	ABCB7	ATP-binding cassette sub-family B member 7, mitochondrial	7	7	1.15153e+06
O75044	SRGP2_HUMAN	SRGAP2	SLIT-ROBO Rho GTPase-activating protein 2	3	2	11758
O75063	XYLK_HUMAN	FAM20B	Glycosaminoglycan xylosylkinase	2	2	1.00918e+06
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	19	19	4.94086e+06
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	24	21	1.42612e+06
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	9	8	632870
O75128	COBL_HUMAN	COBL	Protein cordon-bleu	2	2	6136.08
O75131	CPNE3_HUMAN	CPNE3	Copine-3	14	13	4.34952e+06
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	5	5	4.28366e+06
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	11	10	574942
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	17	12	654834
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	22	21	7.00717e+06
O75157	T22D2_HUMAN	TSC22D2	TSC22 domain family protein 2	2	1	293839
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	15	15	5.86433e+06
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	6	6	1.18175e+06
O75179	ANR17_HUMAN	ANKRD17	Ankyrin repeat domain-containing protein 17	5	5	149498
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	2	0	1.29659e+06
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	2	2	5.47849e+07
O75223	GGCT_HUMAN	GGCT	Gamma-glutamylcyclotransferase	7	7	3.09259e+06
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	4	4	2.47659e+06
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	14	14	1.0485e+07
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	7	7	175700
O75317;P62068	UBP12_HUMAN;UBP46_HUMAN	USP12;USP46	Ubiquitin carboxyl-terminal hydrolase 12	1	0	7709.32
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	3	3	714333
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	5	5	7.6681e+06
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	7	7	1.45869e+07
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	3	3	231524
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	5	3	1.41852e+06
O75352	MPU1_HUMAN	MPDU1	Mannose-P-dolichol utilization defect 1 protein	1	1	3.38075e+06
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	17	15	8.52248e+06
O75368	SH3L1_HUMAN	SH3BGRL	SH3 domain-binding glutamic acid-rich-like protein	5	5	495423
O75369	FLNB_HUMAN	FLNB	Filamin-B	119	108	1.81476e+07
O75376	NCOR1_HUMAN	NCOR1	Nuclear receptor corepressor 1	5	5	128289
O75380	NDUS6_HUMAN	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	3	3	1.7483e+06
O75381	PEX14_HUMAN	PEX14	Peroxisomal membrane protein PEX14	4	4	3.06886e+06
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	8	8	7.96572e+06
O75391	SPAG7_HUMAN	SPAG7	Sperm-associated antigen 7	3	3	38848.6
O75394	RM33_HUMAN	MRPL33	39S ribosomal protein L33, mitochondrial	2	2	736530
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	8	8	1.06371e+07
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	12	11	3.89511e+06
O75410	TACC1_HUMAN	TACC1	Transforming acidic coiled-coil-containing protein 1	1	1	237065
O75414	NDK6_HUMAN	NME6	Nucleoside diphosphate kinase 6	3	3	15987.1
O75419	CDC45_HUMAN	CDC45	Cell division control protein 45 homolog	2	2	121809
O75431	MTX2_HUMAN	MTX2	Metaxin-2	2	2	253431
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	10	10	3.46973e+06
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	4	4	4.83057e+06
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	11	11	2.09043e+06
O75448	MED24_HUMAN	MED24	Mediator of RNA polymerase II transcription subunit 24	2	2	364997
O75449	KTNA1_HUMAN	KATNA1	Katanin p60 ATPase-containing subunit A1	2	2	52389.9
O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein	13	12	3.58026e+06
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	4	4	1.12183e+06
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	7	7	2.53651e+06
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	3	1	1.51705e+06
O75496	GEMI_HUMAN	GMNN	Geminin	1	1	68822.7
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	1	1	196379
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	10	10	3.21266e+06
O75530	EED_HUMAN	EED	Polycomb protein EED	10	10	967285
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	4	4	3.19816e+07
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	35	35	6.12758e+06
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	26	26	4.72008e+06
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	5	5	2.3206e+08
O75582	KS6A5_HUMAN	RPS6KA5	Ribosomal protein S6 kinase alpha-5	2	2	160288
O75592	MYCB2_HUMAN	MYCBP2	E3 ubiquitin-protein ligase MYCBP2	5	5	889382
O75607	NPM3_HUMAN	NPM3	Nucleoplasmin-3	3	3	1.01696e+06
O75608	LYPA1_HUMAN	LYPLA1	Acyl-protein thioesterase 1	4	4	5.36532e+06
O75616	ERAL1_HUMAN	ERAL1	GTPase Era, mitochondrial	8	8	2.72247e+06
O75643	U520_HUMAN	SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase	61	61	4.2842e+06
O75648	MTU1_HUMAN	TRMU	Mitochondrial tRNA-specific 2-thiouridylase 1	1	1	123440
O75663	TIPRL_HUMAN	TIPRL	TIP41-like protein	7	7	1.6539e+06
O75674	TM1L1_HUMAN	TOM1L1	TOM1-like protein 1	3	3	128068
O75676	KS6A4_HUMAN	RPS6KA4	Ribosomal protein S6 kinase alpha-4	5	4	442464
O75683	SURF6_HUMAN	SURF6	Surfeit locus protein 6	7	7	2.48153e+06
O75688	PPM1B_HUMAN	PPM1B	Protein phosphatase 1B	3	1	27524.1
O75691	UTP20_HUMAN	UTP20	Small subunit processome component 20 homolog	22	22	2.61258e+06
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	22	22	2.01859e+06
O75695	XRP2_HUMAN	RP2	Protein XRP2	3	3	379351
O75717	WDHD1_HUMAN	WDHD1	WD repeat and HMG-box DNA-binding protein 1	14	14	1.89573e+07
O75718	CRTAP_HUMAN	CRTAP	Cartilage-associated protein	8	8	9.06298e+06
O75746	CMC1_HUMAN	SLC25A12	Calcium-binding mitochondrial carrier protein Aralar1	10	10	1.72682e+06
O75787	RENR_HUMAN	ATP6AP2	Renin receptor	4	4	626874
O75792	RNH2A_HUMAN	RNASEH2A	Ribonuclease H2 subunit A	7	7	1.63655e+06
O75794	CD123_HUMAN	CDC123	Cell division cycle protein 123 homolog	5	5	1.10548e+06
O75817	POP7_HUMAN	POP7	Ribonuclease P protein subunit p20	1	1	381126
O75818	RPP40_HUMAN	RPP40	Ribonuclease P protein subunit p40	2	2	63994.2
O75821	EIF3G_HUMAN	EIF3G	Eukaryotic translation initiation factor 3 subunit G	14	14	4.1186e+06
O75822	EIF3J_HUMAN	EIF3J	Eukaryotic translation initiation factor 3 subunit J	8	8	5.10502e+06
O75828	CBR3_HUMAN	CBR3	Carbonyl reductase [NADPH] 3	3	3	2.056e+06
O75832	PSD10_HUMAN	PSMD10	26S proteasome non-ATPase regulatory subunit 10	7	7	1.26486e+06
O75844	FACE1_HUMAN	ZMPSTE24	CAAX prenyl protease 1 homolog	6	6	1.87698e+06
O75874	IDHC_HUMAN	IDH1	Isocitrate dehydrogenase [NADP] cytoplasmic	19	17	1.67056e+07
O75880	SCO1_HUMAN	SCO1	Protein SCO1 homolog, mitochondrial	4	4	1.04536e+06
O75884	RBBP9_HUMAN	RBBP9	Serine hydrolase RBBP9	4	4	1.07344e+06
O75886	STAM2_HUMAN	STAM2	Signal transducing adapter molecule 2	4	4	3.24645e+06
O75907	DGAT1_HUMAN	DGAT1	Diacylglycerol O-acyltransferase 1	1	1	2449.38
O75909	CCNK_HUMAN	CCNK	Cyclin-K	4	4	79523.1
O75915	PRAF3_HUMAN	ARL6IP5	PRA1 family protein 3	2	2	4.09399e+06
O75925	PIAS1_HUMAN	PIAS1	E3 SUMO-protein ligase PIAS1	1	0	813833
O75934	SPF27_HUMAN	BCAS2	Pre-mRNA-splicing factor SPF27	8	8	951299
O75935	DCTN3_HUMAN	DCTN3	Dynactin subunit 3	3	3	4.81458e+06
O75937	DNJC8_HUMAN	DNAJC8	DnaJ homolog subfamily C member 8	5	5	1.69291e+06
O75940	SPF30_HUMAN	SMNDC1	Survival of motor neuron-related-splicing factor 30	3	3	7.22116e+06
O75947	ATP5H_HUMAN	ATP5PD	ATP synthase subunit d, mitochondrial	7	7	4.97584e+06
O75955	FLOT1_HUMAN	FLOT1	Flotillin-1	18	18	2.80348e+06
O75964	ATP5L_HUMAN	ATP5MG	ATP synthase subunit g, mitochondrial	3	3	6.25348e+06
O75976	CBPD_HUMAN	CPD	Carboxypeptidase D	7	7	70806.9
O76003	GLRX3_HUMAN	GLRX3	Glutaredoxin-3	8	8	6.88676e+06
O76021	RL1D1_HUMAN	RSL1D1	Ribosomal L1 domain-containing protein 1	13	13	4.92364e+06
O76031	CLPX_HUMAN	CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	12	12	1.83419e+06
O76071	CIAO1_HUMAN	CIAO1	Probable cytosolic iron-sulfur protein assembly protein CIAO1	7	7	527934
O76094	SRP72_HUMAN	SRP72	Signal recognition particle subunit SRP72	18	18	1.35726e+08
O76095	JTB_HUMAN	JTB	Protein JTB	1	1	91096.8
O94760	DDAH1_HUMAN	DDAH1	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	5	4	379107
O94762	RECQ5_HUMAN	RECQL5	ATP-dependent DNA helicase Q5	3	3	3.18792e+06
O94763	RMP_HUMAN	URI1	Unconventional prefoldin RPB5 interactor 1	2	2	103523
O94766	B3GA3_HUMAN	B3GAT3	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3	3	3	749429
O94776	MTA2_HUMAN	MTA2	Metastasis-associated protein MTA2	21	17	1.88723e+06
O94804	STK10_HUMAN	STK10	Serine/threonine-protein kinase 10	2	2	69597.8
O94806	KPCD3_HUMAN	PRKD3	Serine/threonine-protein kinase D3	2	1	38840.1
O94822	LTN1_HUMAN	LTN1	E3 ubiquitin-protein ligase listerin	6	6	408423
O94826	TOM70_HUMAN	TOMM70	Mitochondrial import receptor subunit TOM70	12	12	2.44105e+06
O94829	IPO13_HUMAN	IPO13	Importin-13	2	2	36417
O94842	TOX4_HUMAN	TOX4	TOX high mobility group box family member 4	6	5	94811.7
O94855	SC24D_HUMAN	SEC24D	Protein transport protein Sec24D	8	8	210323
O94874	UFL1_HUMAN	UFL1	E3 UFM1-protein ligase 1	17	17	2.17326e+06
O94875	SRBS2_HUMAN	SORBS2	Sorbin and SH3 domain-containing protein 2	1	1	1.99664e+06
O94880	PHF14_HUMAN	PHF14	PHD finger protein 14	3	3	11930.9
O94886	CSCL1_HUMAN	TMEM63A	CSC1-like protein 1	1	1	22461
O94888	UBXN7_HUMAN	UBXN7	UBX domain-containing protein 7	6	6	305472
O94901	SUN1_HUMAN	SUN1	SUN domain-containing protein 1	11	11	438169
O94903	PLPHP_HUMAN	PLPBP	Pyridoxal phosphate homeostasis protein	5	5	2.85214e+06
