Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57368.raw
O15460	P4HA2_HUMAN	P4HA2	Prolyl 4-hydroxylase subunit alpha-2	5	5	238990
O15498	YKT6_HUMAN	YKT6	Synaptobrevin homolog YKT6	5	5	454600
O15504	NUP42_HUMAN	NUP42	Nucleoporin NUP42	2	2	58155.3
O15511	ARPC5_HUMAN	ARPC5	Actin-related protein 2/3 complex subunit 5	5	5	1.05432e+06
O15514	RPB4_HUMAN	POLR2D	DNA-directed RNA polymerase II subunit RPB4	2	2	154414
O15525	MAFG_HUMAN	MAFG	Transcription factor MafG	3	2	101270
O15533	TPSN_HUMAN	TAPBP	Tapasin	5	5	3.17146e+06
O15534	PER1_HUMAN	PER1	Period circadian protein homolog 1	1	1	577.432
O15541	R113A_HUMAN	RNF113A	E3 ubiquitin-protein ligase RNF113A	3	2	81133.8
O43137	YB085_YEAST	YBR085C-A	Uncharacterized protein YBR085C-A	3	3	6.5793e+06
O43143	DHX15_HUMAN	DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	26	24	2.80254e+06
O43148	MCES_HUMAN	RNMT	mRNA cap guanine-N7 methyltransferase	9	9	577014
O43149	ZZEF1_HUMAN	ZZEF1	Zinc finger ZZ-type and EF-hand domain-containing protein 1	2	2	3618.69
O43156	TTI1_HUMAN	TTI1	TELO2-interacting protein 1 homolog	5	5	467034
O43157	PLXB1_HUMAN	PLXNB1	Plexin-B1	1	1	2746.3
O43159	RRP8_HUMAN	RRP8	Ribosomal RNA-processing protein 8	13	13	521441
O43166	SI1L1_HUMAN	SIPA1L1	Signal-induced proliferation-associated 1-like protein 1	3	3	60398
O43169	CYB5B_HUMAN	CYB5B	Cytochrome b5 type B	3	3	1.93893e+06
O43172	PRP4_HUMAN	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4	14	14	885471
O43175	SERA_HUMAN	PHGDH	D-3-phosphoglycerate dehydrogenase	16	16	1.45693e+07
O43181	NDUS4_HUMAN	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	5	5	1.43998e+06
O43237	DC1L2_HUMAN	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	11	11	2.69395e+06
O43242	PSMD3_HUMAN	PSMD3	26S proteasome non-ATPase regulatory subunit 3	20	20	2.6223e+06
O43251	RFOX2_HUMAN	RBFOX2	RNA binding protein fox-1 homolog 2	6	2	3.46997e+07
O43252	PAPS1_HUMAN	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	6	6	903842
O43264	ZW10_HUMAN	ZW10	Centromere/kinetochore protein zw10 homolog	12	12	2.21397e+06
O43290	SNUT1_HUMAN	SART1	U4/U6.U5 tri-snRNP-associated protein 1	18	18	4.36797e+06
O43292	GPAA1_HUMAN	GPAA1	Glycosylphosphatidylinositol anchor attachment 1 protein	4	4	1.20333e+06
O43293	DAPK3_HUMAN	DAPK3	Death-associated protein kinase 3	2	1	46325.7
O43294	TGFI1_HUMAN	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein	2	2	43884.4
O43310	CTIF_HUMAN	CTIF	CBP80/20-dependent translation initiation factor	1	1	856.903
O43314	VIP2_HUMAN	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	4	3	694118
O43318	M3K7_HUMAN	MAP3K7	Mitogen-activated protein kinase kinase kinase 7	3	3	126564
O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	6	6	923591
O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	22	16	1.14221e+07
O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	15	15	1.13657e+06
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	14	14	1.82257e+06
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	12	12	3.88556e+06
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	2	2	15007.1
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	4	4	272125
O43426	SYNJ1_HUMAN	SYNJ1	Synaptojanin-1	2	2	157480
O43427	FIBP_HUMAN	FIBP	Acidic fibroblast growth factor intracellular-binding protein	1	1	3723.62
O43432	IF4G3_HUMAN	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	7	7	148085
O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H	6	6	3.38313e+07
O43464	HTRA2_HUMAN	HTRA2	Serine protease HTRA2, mitochondrial	5	4	176756
O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2	7	4	683440
O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2	18	15	924346
O43493	TGON2_HUMAN	TGOLN2	Trans-Golgi network integral membrane protein 2	8	8	352068
O43504	LTOR5_HUMAN	LAMTOR5	Ragulator complex protein LAMTOR5	4	4	339906
O43505	B4GA1_HUMAN	B4GAT1	Beta-1,4-glucuronyltransferase 1	4	4	2.3973e+06
O43572	AKA10_HUMAN	AKAP10	A-kinase anchor protein 10, mitochondrial	1	1	43072.3
O43583	DENR_HUMAN	DENR	Density-regulated protein	4	4	1.33595e+06
O43592	XPOT_HUMAN	XPOT	Exportin-T	23	23	3.85826e+06
O43598	DNPH1_HUMAN	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	4	4	2.00218e+06
O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44	13	13	1.69455e+06
O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3	5	4	1.6098e+06
O43633	CHM2A_HUMAN	CHMP2A	Charged multivesicular body protein 2a	4	4	1.50445e+06
O43653	PSCA_HUMAN	PSCA	Prostate stem cell antigen	1	1	450177
O43657	TSN6_HUMAN	TSPAN6	Tetraspanin-6	4	4	502281
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	12	12	716954
O43663	PRC1_HUMAN	PRC1	Protein regulator of cytokinesis 1	9	9	598415
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	1	1	2150.37
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	5	5	1.81946e+06
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	4	4	1.13098e+06
O43676	NDUB3_HUMAN	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	3	3	1.19999e+06
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	4	4	1.08373e+06
O43681	GET3_HUMAN	GET3	ATPase GET3	6	6	1.34804e+06
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	10	10	1.36648e+06
O43688	PLPP2_HUMAN	PLPP2	Phospholipid phosphatase 2	3	3	28260.5
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	44	32	2.02823e+08
O43708	MAAI_HUMAN	GSTZ1	Maleylacetoacetate isomerase	2	2	315342
O43709	BUD23_HUMAN	BUD23	Probable 18S rRNA (guanine-N(7))-methyltransferase	3	3	435924
O43715	TRIA1_HUMAN	TRIAP1	TP53-regulated inhibitor of apoptosis 1	3	3	360610
O43716	GATC_HUMAN	GATC	Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial	1	1	42778.6
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	15	15	682906
O43739	CYH3_HUMAN	CYTH3	Cytohesin-3	1	0	14771.1
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	14	14	1.27673e+06
O43752	STX6_HUMAN	STX6	Syntaxin-6	3	3	543774
O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2	2	2	1.24994e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	8	8	2.1629e+06
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	7	6	2.53324e+06
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	6	6	5.22938e+06
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	16	16	3.93508e+06
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	9	7	697538
O43805	SSNA1_HUMAN	SSNA1	Sjoegren syndrome nuclear autoantigen 1	2	2	632935
O43808	PM34_HUMAN	SLC25A17	Peroxisomal membrane protein PMP34	2	2	222212
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	9	9	2.03177e+06
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	9	9	1.56978e+07
O43815	STRN_HUMAN	STRN	Striatin	7	7	494394
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	9	9	3.25009e+06
O43819	SCO2_HUMAN	SCO2	Protein SCO2 homolog, mitochondrial	1	1	933731
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	8	8	351906
O43824	GTPB6_HUMAN	GTPBP6	Putative GTP-binding protein 6	2	2	168739
O43826	G6PT1_HUMAN	SLC37A4	Glucose-6-phosphate exchanger SLC37A4	1	1	591475
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	12	12	2.92255e+06
O43847	NRDC_HUMAN	NRDC	Nardilysin	18	18	2.2849e+06
O43852	CALU_HUMAN	CALU	Calumenin	13	13	3.35096e+06
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	14	6	1.92548e+07
O43896	KIF1C_HUMAN	KIF1C	Kinesin-like protein KIF1C	4	1	1.04825e+06
O43913	ORC5_HUMAN	ORC5	Origin recognition complex subunit 5	3	3	399635
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	5	5	2.68753e+06
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	1	1	5145.45
O43929	ORC4_HUMAN	ORC4	Origin recognition complex subunit 4	5	5	182503
O52982	YFJS_ECOLI	yfjS	Lipoprotein YfjS	1	1	894293
O60200	MDM35_YEAST	MDM35	Mitochondrial distribution and morphology protein 35	3	3	691231
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	16	15	5.03095e+06
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	3	3	587567
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	14	14	2.01845e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	5	5	786668
O60238	BNI3L_HUMAN	BNIP3L	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like	2	1	78908.2
O60244	MED14_HUMAN	MED14	Mediator of RNA polymerase II transcription subunit 14	3	3	293473
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	6	5	1.07914e+06
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	32	26	4.42637e+06
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	17	15	509651
O60287	NPA1P_HUMAN	URB1	Nucleolar pre-ribosomal-associated protein 1	14	14	833441
O60293	ZC3H1_HUMAN	ZFC3H1	Zinc finger C3H1 domain-containing protein	2	2	1980.92
O60294	TYW4_HUMAN	LCMT2	tRNA wybutosine-synthesizing protein 4	4	4	116801
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	17	17	3.51548e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	23	23	707888
O60318	GANP_HUMAN	MCM3AP	Germinal-center associated nuclear protein	3	3	186172
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	10	10	2.25969e+06
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	4	4	6662.83
O60361	NDK8_HUMAN	NME2P1	Putative nucleoside diphosphate kinase	4	1	1.12348e+07
O60427	FADS1_HUMAN	FADS1	Acyl-CoA (8-3)-desaturase	5	5	252947
O60437	PEPL_HUMAN	PPL	Periplakin	21	21	1.64471e+06
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	2	2	359392
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	1	1	123035
O60487	MPZL2_HUMAN	MPZL2	Myelin protein zero-like protein 2	3	3	165829
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	23	21	8.89229e+06
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	5	5	1.6437e+06
O60499	STX10_HUMAN	STX10	Syntaxin-10	3	3	75947.1
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	10	10	698498
O60504	VINEX_HUMAN	SORBS3	Vinexin	7	7	209302
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	16	16	5.71046e+06
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	8	8	1.56238e+06
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	4	4	2.77109e+06
O60524	NEMF_HUMAN	NEMF	Nuclear export mediator factor NEMF	11	11	723014
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	6	6	741336
O60563	CCNT1_HUMAN	CCNT1	Cyclin-T1	5	4	463544
O60566	BUB1B_HUMAN	BUB1B	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	5	5	68960.2
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	19	19	1.81488e+06
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	2	2	151204
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	21	21	1.25404e+07
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	2	2	3214.48
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	10	10	136003
O60658	PDE8A_HUMAN	PDE8A	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	1	1	668.734
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	14	14	3.61838e+06
O60669	MOT2_HUMAN	SLC16A7	Monocarboxylate transporter 2	1	1	377985
O60671	RAD1_HUMAN	RAD1	Cell cycle checkpoint protein RAD1	1	1	11732.3
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	9	9	327481
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	6	4	1.47726e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	19	19	1.02547e+07
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	20	20	745091
O60725	ICMT_HUMAN	ICMT	Protein-S-isoprenylcysteine O-methyltransferase	2	2	114684
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	4	0	2.7599e+06
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	16	16	2.89999e+06
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	5	5	1.71352e+06
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	19	19	3.90156e+06
O60779	S19A2_HUMAN	SLC19A2	Thiamine transporter 1	1	1	2758.31
O60783	RT14_HUMAN	MRPS14	28S ribosomal protein S14, mitochondrial	3	3	189665
O60784	TOM1_HUMAN	TOM1	Target of Myb protein 1	5	5	357634
O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879	H2B1C_HUMAN;H2B1D_HUMAN;H2B1H_HUMAN;H2B1K_HUMAN;H2B1M_HUMAN;H2B1N_HUMAN;H2B2F_HUMAN;H2BFS_HUMAN	H2BC12;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9;H2BS1	Histone H2B type 1-K	1	0	1.37171e+08
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	14	11	3.13321e+06
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	9	9	280463
O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1	6	6	1.05435e+06
O60830	TI17B_HUMAN	TIMM17B	Mitochondrial import inner membrane translocase subunit Tim17-B	3	3	2.52657e+07
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	2	2	1.25225e+06
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	16	15	4.35267e+06
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	26	26	4.00868e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	6	6	2.99261e+06
O60870	KIN17_HUMAN	KIN	DNA/RNA-binding protein KIN17	2	2	1.51665e+06
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	7	7	1.46449e+06
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	8	8	1.06444e+06
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	12	9	455556
O60888	CUTA_HUMAN	CUTA	Protein CutA	3	3	2.55156e+06
O60907	TBL1X_HUMAN	TBL1X	F-box-like/WD repeat-containing protein TBL1X	9	4	1.43188e+06
O60921	HUS1_HUMAN	HUS1	Checkpoint protein HUS1	4	4	3.60515e+06
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	5	5	1.44678e+06
O60927	PP1RB_HUMAN	PPP1R11	E3 ubiquitin-protein ligase PPP1R11	2	2	5547.42
O60930	RNH1_HUMAN	RNASEH1	Ribonuclease H1	2	2	112435
O60934	NBN_HUMAN	NBN	Nibrin	15	15	235240
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	4	4	656599
O60942	MCE1_HUMAN	RNGTT	mRNA-capping enzyme	3	3	208450
O74700	TIM9_YEAST	TIM9	Mitochondrial import inner membrane translocase subunit TIM9	5	5	1.02172e+07
O75027	ABCB7_HUMAN	ABCB7	ATP-binding cassette sub-family B member 7, mitochondrial	10	10	1.12307e+06
O75044	SRGP2_HUMAN	SRGAP2	SLIT-ROBO Rho GTPase-activating protein 2	1	1	377274
O75052	CAPON_HUMAN	NOS1AP	Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein	2	2	5.11833e+06
O75063	XYLK_HUMAN	FAM20B	Glycosaminoglycan xylosylkinase	2	2	3547.18
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	19	19	2.92673e+06
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	29	24	878632
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	14	14	440134
O75127	PTCD1_HUMAN	PTCD1	Pentatricopeptide repeat-containing protein 1, mitochondrial	2	2	6293.27
O75128	COBL_HUMAN	COBL	Protein cordon-bleu	5	5	2.4675e+06
O75131	CPNE3_HUMAN	CPNE3	Copine-3	17	16	3.91619e+06
O75143	ATG13_HUMAN	ATG13	Autophagy-related protein 13	2	2	207365
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	10	10	2.0242e+06
O75147	OBSL1_HUMAN	OBSL1	Obscurin-like protein 1	1	1	1476.72
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	16	15	1.02486e+06
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	19	14	4.26842e+06
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	26	25	4.3086e+06
O75157	T22D2_HUMAN	TSC22D2	TSC22 domain family protein 2	1	1	3231.43
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	20	20	9.38374e+06
O75170	PP6R2_HUMAN	PPP6R2	Serine/threonine-protein phosphatase 6 regulatory subunit 2	2	2	579398
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	7	7	4.39986e+06
O75179	ANR17_HUMAN	ANKRD17	Ankyrin repeat domain-containing protein 17	7	7	649669
O75182	SIN3B_HUMAN	SIN3B	Paired amphipathic helix protein Sin3b	2	2	51727.8
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	3	2	2.61732e+06
O75191	XYLB_HUMAN	XYLB	Xylulose kinase	1	1	30290.7
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	2	2	75590.5
O75223	GGCT_HUMAN	GGCT	Gamma-glutamylcyclotransferase	8	8	2.75863e+06
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	4	4	1.68468e+06
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	14	14	3.88867e+06
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	9	9	245691
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	4	4	1.14509e+06
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	6	6	4.95958e+06
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	7	7	8.85192e+06
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	3	3	903312
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	10	7	5.97088e+06
O75352	MPU1_HUMAN	MPDU1	Mannose-P-dolichol utilization defect 1 protein	2	2	2.19094e+06
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	17	15	5.00742e+06
O75368	SH3L1_HUMAN	SH3BGRL	SH3 domain-binding glutamic acid-rich-like protein	4	4	670020
O75369	FLNB_HUMAN	FLNB	Filamin-B	119	108	1.14767e+07
O75376	NCOR1_HUMAN	NCOR1	Nuclear receptor corepressor 1	4	4	256900
O75380	NDUS6_HUMAN	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	3	3	1.04602e+06
O75381	PEX14_HUMAN	PEX14	Peroxisomal membrane protein PEX14	4	4	2.00949e+06
O75382	TRIM3_HUMAN	TRIM3	Tripartite motif-containing protein 3	1	1	3702.35
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	9	9	5.05228e+06
O75391	SPAG7_HUMAN	SPAG7	Sperm-associated antigen 7	3	3	63072
O75394	RM33_HUMAN	MRPL33	39S ribosomal protein L33, mitochondrial	2	2	517532
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	8	8	9.18924e+06
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	12	11	2.23116e+06
O75414	NDK6_HUMAN	NME6	Nucleoside diphosphate kinase 6	1	1	3160.83
O75419	CDC45_HUMAN	CDC45	Cell division control protein 45 homolog	1	1	44021.8
O75431	MTX2_HUMAN	MTX2	Metaxin-2	2	2	571321
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	11	11	2.4243e+06
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	4	4	983742
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	17	16	3.90558e+06
O75448	MED24_HUMAN	MED24	Mediator of RNA polymerase II transcription subunit 24	3	3	110887
O75449	KTNA1_HUMAN	KATNA1	Katanin p60 ATPase-containing subunit A1	4	3	63350.6
O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein	17	16	3.19882e+06
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	4	4	834093
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	7	7	1.74953e+06
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	4	2	1.07203e+06
O75496	GEMI_HUMAN	GMNN	Geminin	2	2	256348
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	1	1	152952
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	8	8	2.76844e+06
O75528	TADA3_HUMAN	TADA3	Transcriptional adapter 3	3	3	457452
O75529	TAF5L_HUMAN	TAF5L	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L	2	2	85776.2
O75530	EED_HUMAN	EED	Polycomb protein EED	12	12	1.65806e+06
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	4	4	1.05378e+07
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	36	36	5.59423e+06
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	31	31	3.21462e+06
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	5	5	1.79428e+08
O75586	MED6_HUMAN	MED6	Mediator of RNA polymerase II transcription subunit 6	1	1	1847.2
O75592	MYCB2_HUMAN	MYCBP2	E3 ubiquitin-protein ligase MYCBP2	8	8	634550
O75607	NPM3_HUMAN	NPM3	Nucleoplasmin-3	2	2	630349
O75608	LYPA1_HUMAN	LYPLA1	Acyl-protein thioesterase 1	4	4	3.35604e+06
O75616	ERAL1_HUMAN	ERAL1	GTPase Era, mitochondrial	7	7	436921
O75643	U520_HUMAN	SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase	63	63	1.45128e+07
O75648	MTU1_HUMAN	TRMU	Mitochondrial tRNA-specific 2-thiouridylase 1	2	2	154171
O75663	TIPRL_HUMAN	TIPRL	TIP41-like protein	6	6	1.3066e+06
O75665	OFD1_HUMAN	OFD1	Oral-facial-digital syndrome 1 protein	1	1	2732.06
O75674	TM1L1_HUMAN	TOM1L1	TOM1-like protein 1	3	3	201346
O75676	KS6A4_HUMAN	RPS6KA4	Ribosomal protein S6 kinase alpha-4	6	5	337651
O75683	SURF6_HUMAN	SURF6	Surfeit locus protein 6	10	10	1.48957e+06
O75688	PPM1B_HUMAN	PPM1B	Protein phosphatase 1B	1	1	3579.4
O75691	UTP20_HUMAN	UTP20	Small subunit processome component 20 homolog	32	32	2.05331e+06
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	28	28	6.01563e+06
O75695	XRP2_HUMAN	RP2	Protein XRP2	4	4	972689
O75717	WDHD1_HUMAN	WDHD1	WD repeat and HMG-box DNA-binding protein 1	16	16	4.03098e+07
O75718	CRTAP_HUMAN	CRTAP	Cartilage-associated protein	5	5	364376
O75746	CMC1_HUMAN	SLC25A12	Calcium-binding mitochondrial carrier protein Aralar1	11	11	2.92045e+06
O75787	RENR_HUMAN	ATP6AP2	Renin receptor	3	3	1.39317e+06
O75792	RNH2A_HUMAN	RNASEH2A	Ribonuclease H2 subunit A	7	7	1.01697e+06
O75794	CD123_HUMAN	CDC123	Cell division cycle protein 123 homolog	6	6	452156
O75815	BCAR3_HUMAN	BCAR3	Breast cancer anti-estrogen resistance protein 3	2	2	4123.53
O75817	POP7_HUMAN	POP7	Ribonuclease P protein subunit p20	2	2	732219
O75818	RPP40_HUMAN	RPP40	Ribonuclease P protein subunit p40	1	1	47403.3
O75821	EIF3G_HUMAN	EIF3G	Eukaryotic translation initiation factor 3 subunit G	13	13	2.21638e+06
