Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57373.raw
O15126	SCAM1_HUMAN	SCAMP1	Secretory carrier-associated membrane protein 1	7	7	967282
O15127	SCAM2_HUMAN	SCAMP2	Secretory carrier-associated membrane protein 2	3	3	1.99362e+06
O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B	9	9	2.05001e+06
O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2	11	11	3.84776e+06
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	4	4	2.57017e+06
O15160	RPAC1_HUMAN	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	7	7	1.49513e+06
O15162	PLS1_HUMAN	PLSCR1	Phospholipid scramblase 1	4	4	886125
O15164	TIF1A_HUMAN	TRIM24	Transcription intermediary factor 1-alpha	9	9	532929
O15173	PGRC2_HUMAN	PGRMC2	Membrane-associated progesterone receptor component 2	7	7	1.77388e+06
O15182	CETN3_HUMAN	CETN3	Centrin-3	1	1	3045.54
O15211	RGL2_HUMAN	RGL2	Ral guanine nucleotide dissociation stimulator-like 2	1	1	1043.02
O15212	PFD6_HUMAN	PFDN6	Prefoldin subunit 6	4	4	1.54216e+06
O15213	WDR46_HUMAN	WDR46	WD repeat-containing protein 46	10	10	1.5512e+06
O15226	NKRF_HUMAN	NKRF	NF-kappa-B-repressing factor	15	15	2.3953e+06
O15228	GNPAT_HUMAN	GNPAT	Dihydroxyacetone phosphate acyltransferase	4	4	92629.9
O15230	LAMA5_HUMAN	LAMA5	Laminin subunit alpha-5	16	16	611249
O15231	ZN185_HUMAN	ZNF185	Zinc finger protein 185	9	9	246340
O15234	CASC3_HUMAN	CASC3	Protein CASC3	5	5	68031.6
O15235	RT12_HUMAN	MRPS12	28S ribosomal protein S12, mitochondrial	2	2	820478
O15243	OBRG_HUMAN	LEPROT	Leptin receptor gene-related protein	1	1	1026.74
O15258	RER1_HUMAN	RER1	Protein RER1	3	3	445450
O15260	SURF4_HUMAN	SURF4	Surfeit locus protein 4	4	4	4.45842e+06
O15269	SPTC1_HUMAN	SPTLC1	Serine palmitoyltransferase 1	6	6	4.32036e+06
O15270	SPTC2_HUMAN	SPTLC2	Serine palmitoyltransferase 2	10	10	2.0053e+06
O15287	FANCG_HUMAN	FANCG	Fanconi anemia group G protein	2	2	296122
O15294	OGT1_HUMAN	OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	24	24	4.8371e+06
O15304	SIVA_HUMAN	SIVA1	Apoptosis regulatory protein Siva	1	1	44332.9
O15305	PMM2_HUMAN	PMM2	Phosphomannomutase 2	11	11	1.0322e+06
O15315	RA51B_HUMAN	RAD51B	DNA repair protein RAD51 homolog 2	1	1	100825
O15318	RPC7_HUMAN	POLR3G	DNA-directed RNA polymerase III subunit RPC7	2	2	118434
O15321	TM9S1_HUMAN	TM9SF1	Transmembrane 9 superfamily member 1	10	10	338326
O15344	TRI18_HUMAN	MID1	E3 ubiquitin-protein ligase Midline-1	7	7	471950
O15347	HMGB3_HUMAN	HMGB3	High mobility group protein B3	4	4	3.10296e+06
O15355	PPM1G_HUMAN	PPM1G	Protein phosphatase 1G	14	14	1.94464e+06
O15357	SHIP2_HUMAN	INPPL1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	23	22	1.98587e+06
O15371	EIF3D_HUMAN	EIF3D	Eukaryotic translation initiation factor 3 subunit D	13	13	4.20464e+06
O15372	EIF3H_HUMAN	EIF3H	Eukaryotic translation initiation factor 3 subunit H	10	10	1.96673e+06
O15379	HDAC3_HUMAN	HDAC3	Histone deacetylase 3	3	3	18215.5
O15381	NVL_HUMAN	NVL	Nuclear valosin-containing protein-like	14	14	8.22153e+06
O15382	BCAT2_HUMAN	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	8	8	8.61685e+06
O15397	IPO8_HUMAN	IPO8	Importin-8	11	11	1.43396e+06
O15400	STX7_HUMAN	STX7	Syntaxin-7	4	4	578438
O15403	MOT7_HUMAN	SLC16A6	Monocarboxylate transporter 7	3	3	434772
O15427	MOT4_HUMAN	SLC16A3	Monocarboxylate transporter 4	8	8	2.98634e+06
O15431	COPT1_HUMAN	SLC31A1	High affinity copper uptake protein 1	2	2	505359
O15438	MRP3_HUMAN	ABCC3	Canalicular multispecific organic anion transporter 2	9	9	6.09076e+06
O15439	MRP4_HUMAN	ABCC4	Multidrug resistance-associated protein 4	3	3	51743.4
O15446	RPA34_HUMAN	POLR1G	DNA-directed RNA polymerase I subunit RPA34	7	7	808056
O15460	P4HA2_HUMAN	P4HA2	Prolyl 4-hydroxylase subunit alpha-2	9	9	372529
O15498	YKT6_HUMAN	YKT6	Synaptobrevin homolog YKT6	7	7	828664
O15504	NUP42_HUMAN	NUP42	Nucleoporin NUP42	4	4	7563.4
O15511	ARPC5_HUMAN	ARPC5	Actin-related protein 2/3 complex subunit 5	5	5	2.59656e+06
O15514	RPB4_HUMAN	POLR2D	DNA-directed RNA polymerase II subunit RPB4	2	2	195894
O15525	MAFG_HUMAN	MAFG	Transcription factor MafG	3	2	239284
O15530	PDPK1_HUMAN	PDPK1	3-phosphoinositide-dependent protein kinase 1	6	0	142198
O15533	TPSN_HUMAN	TAPBP	Tapasin	4	4	4.66686e+06
O15541	R113A_HUMAN	RNF113A	E3 ubiquitin-protein ligase RNF113A	6	5	302326
O43137	YB085_YEAST	YBR085C-A	Uncharacterized protein YBR085C-A	3	3	4.66296e+06
O43143	DHX15_HUMAN	DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	25	24	4.06e+06
O43148	MCES_HUMAN	RNMT	mRNA cap guanine-N7 methyltransferase	11	11	816594
O43149	ZZEF1_HUMAN	ZZEF1	Zinc finger ZZ-type and EF-hand domain-containing protein 1	7	7	77725.9
O43156	TTI1_HUMAN	TTI1	TELO2-interacting protein 1 homolog	5	5	530030
O43157	PLXB1_HUMAN	PLXNB1	Plexin-B1	4	4	58635
O43159	RRP8_HUMAN	RRP8	Ribosomal RNA-processing protein 8	10	10	480462
O43166	SI1L1_HUMAN	SIPA1L1	Signal-induced proliferation-associated 1-like protein 1	5	4	323748
O43169	CYB5B_HUMAN	CYB5B	Cytochrome b5 type B	2	2	3.91535e+06
O43172	PRP4_HUMAN	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4	14	14	1.24874e+06
O43175	SERA_HUMAN	PHGDH	D-3-phosphoglycerate dehydrogenase	15	15	2.11087e+07
O43181	NDUS4_HUMAN	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	5	5	2.53357e+06
O43189	PHF1_HUMAN	PHF1	PHD finger protein 1	2	2	3880.2
O43237	DC1L2_HUMAN	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	9	9	2.3286e+06
O43242	PSMD3_HUMAN	PSMD3	26S proteasome non-ATPase regulatory subunit 3	21	21	3.16318e+06
O43251	RFOX2_HUMAN	RBFOX2	RNA binding protein fox-1 homolog 2	5	1	2.49638e+07
O43252	PAPS1_HUMAN	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	10	10	684695
O43264	ZW10_HUMAN	ZW10	Centromere/kinetochore protein zw10 homolog	14	14	1.54375e+06
O43290	SNUT1_HUMAN	SART1	U4/U6.U5 tri-snRNP-associated protein 1	20	20	5.17797e+06
O43292	GPAA1_HUMAN	GPAA1	Glycosylphosphatidylinositol anchor attachment 1 protein	4	4	595570
O43294	TGFI1_HUMAN	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein	5	5	6.05606e+06
O43298	ZBT43_HUMAN	ZBTB43	Zinc finger and BTB domain-containing protein 43	2	2	216352
O43310	CTIF_HUMAN	CTIF	CBP80/20-dependent translation initiation factor	1	1	2922.11
O43314	VIP2_HUMAN	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	12	11	470454
O43318	M3K7_HUMAN	MAP3K7	Mitogen-activated protein kinase kinase kinase 7	4	4	57895
O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	4	4	1.46061e+06
O43353	RIPK2_HUMAN	RIPK2	Receptor-interacting serine/threonine-protein kinase 2	2	2	34939.9
O43379	WDR62_HUMAN	WDR62	WD repeat-containing protein 62	3	3	2583
O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	22	16	9.50827e+06
O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	17	17	1.08009e+06
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	12	12	2.78762e+06
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	12	12	6.47278e+06
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	6	6	3.58946e+06
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	3	3	87530.9
O43422	P52K_HUMAN	THAP12	52 kDa repressor of the inhibitor of the protein kinase	1	1	3.29201e+06
O43426	SYNJ1_HUMAN	SYNJ1	Synaptojanin-1	6	6	162063
O43432	IF4G3_HUMAN	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	11	11	685661
O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H	6	6	1.71723e+07
O43462	MBTP2_HUMAN	MBTPS2	Membrane-bound transcription factor site-2 protease	2	2	906405
O43463	SUV91_HUMAN	SUV39H1	Histone-lysine N-methyltransferase SUV39H1	2	2	1.4054e+06
O43464	HTRA2_HUMAN	HTRA2	Serine protease HTRA2, mitochondrial	4	3	702274
O43474	KLF4_HUMAN	KLF4	Krueppel-like factor 4	3	3	47637.9
O43482	MS18B_HUMAN	OIP5	Protein Mis18-beta	1	1	5045.02
O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2	7	5	1.03498e+06
O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2	19	19	1.63042e+06
O43493	TGON2_HUMAN	TGOLN2	Trans-Golgi network integral membrane protein 2	10	10	2.1941e+06
O43502	RA51C_HUMAN	RAD51C	DNA repair protein RAD51 homolog 3	1	1	4130.87
O43504	LTOR5_HUMAN	LAMTOR5	Ragulator complex protein LAMTOR5	3	3	657815
O43505	B4GA1_HUMAN	B4GAT1	Beta-1,4-glucuronyltransferase 1	3	3	1.67609e+06
O43572	AKA10_HUMAN	AKAP10	A-kinase anchor protein 10, mitochondrial	3	3	51910.2
O43583	DENR_HUMAN	DENR	Density-regulated protein	6	6	3.48176e+06
O43592	XPOT_HUMAN	XPOT	Exportin-T	19	19	9.30678e+06
O43598	DNPH1_HUMAN	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	2	2	2.52966e+06
O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44	15	15	2.08642e+06
O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3	5	4	1.312e+06
O43633	CHM2A_HUMAN	CHMP2A	Charged multivesicular body protein 2a	4	4	1.34539e+06
O43653	PSCA_HUMAN	PSCA	Prostate stem cell antigen	1	1	726468
O43657	TSN6_HUMAN	TSPAN6	Tetraspanin-6	4	4	1.09094e+06
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	11	11	439311
O43663	PRC1_HUMAN	PRC1	Protein regulator of cytokinesis 1	7	7	574296
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	2	2	89478.3
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	5	5	2.85136e+06
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	4	4	922242
O43676	NDUB3_HUMAN	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	3	3	1.69381e+06
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	4	4	1.24075e+06
O43681	GET3_HUMAN	GET3	ATPase GET3	6	6	2.52778e+06
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	9	9	2.04988e+06
O43688	PLPP2_HUMAN	PLPP2	Phospholipid phosphatase 2	3	3	189788
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	42	30	1.66241e+08
O43708	MAAI_HUMAN	GSTZ1	Maleylacetoacetate isomerase	2	2	611874
O43709	BUD23_HUMAN	BUD23	Probable 18S rRNA (guanine-N(7))-methyltransferase	2	2	62980.5
O43715	TRIA1_HUMAN	TRIAP1	TP53-regulated inhibitor of apoptosis 1	4	4	182310
O43716	GATC_HUMAN	GATC	Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial	2	2	8813.75
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	17	17	1.2859e+06
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	12	12	1.6644e+06
O43752	STX6_HUMAN	STX6	Syntaxin-6	5	5	308710
O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2	1	1	1.34186e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	9	9	1.60104e+06
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	6	5	3.04429e+06
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	7	7	6.37027e+06
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	15	15	4.34744e+06
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	12	11	397558
O43805	SSNA1_HUMAN	SSNA1	Sjoegren syndrome nuclear autoantigen 1	2	2	102715
O43808	PM34_HUMAN	SLC25A17	Peroxisomal membrane protein PMP34	5	5	7.60217e+06
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	7	7	2.81132e+06
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	10	10	1.76654e+06
O43815	STRN_HUMAN	STRN	Striatin	11	11	849651
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	10	10	5.74551e+06
O43819	SCO2_HUMAN	SCO2	Protein SCO2 homolog, mitochondrial	2	2	2.972e+06
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	8	8	897373
O43824	GTPB6_HUMAN	GTPBP6	Putative GTP-binding protein 6	3	3	163013
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	11	11	1.39737e+06
O43847	NRDC_HUMAN	NRDC	Nardilysin	18	18	1.87491e+06
O43852	CALU_HUMAN	CALU	Calumenin	11	11	4.62859e+06
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	13	5	1.5402e+07
O43896	KIF1C_HUMAN	KIF1C	Kinesin-like protein KIF1C	3	2	433522
O43913	ORC5_HUMAN	ORC5	Origin recognition complex subunit 5	4	4	634979
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	3	3	702276
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	2	2	51158.9
O43929	ORC4_HUMAN	ORC4	Origin recognition complex subunit 4	6	6	2.19529e+06
O43933	PEX1_HUMAN	PEX1	Peroxisome biogenesis factor 1	5	5	1.21369e+06
O60200	MDM35_YEAST	MDM35	Mitochondrial distribution and morphology protein 35	2	2	335099
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	15	15	2.20659e+06
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	3	3	1.07195e+06
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	15	15	1.73694e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	5	5	1.01607e+06
O60244	MED14_HUMAN	MED14	Mediator of RNA polymerase II transcription subunit 14	8	8	189267
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	8	7	1.75474e+06
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	30	23	2.37663e+06
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	26	24	630434
O60287	NPA1P_HUMAN	URB1	Nucleolar pre-ribosomal-associated protein 1	19	19	488410
O60293	ZC3H1_HUMAN	ZFC3H1	Zinc finger C3H1 domain-containing protein	5	5	1.18801e+06
O60294	TYW4_HUMAN	LCMT2	tRNA wybutosine-synthesizing protein 4	6	6	76491.9
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	19	19	2.48928e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	25	25	913012
O60318	GANP_HUMAN	MCM3AP	Germinal-center associated nuclear protein	11	11	845130
O60331	PI51C_HUMAN	PIP5K1C	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	1	1	1636.27
O60333	KIF1B_HUMAN	KIF1B	Kinesin-like protein KIF1B	4	3	544689
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	13	13	2.54844e+06
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	11	11	899859
O60361	NDK8_HUMAN	NME2P1	Putative nucleoside diphosphate kinase	5	1	1.02911e+07
O60427	FADS1_HUMAN	FADS1	Acyl-CoA (8-3)-desaturase	7	7	857365
O60437	PEPL_HUMAN	PPL	Periplakin	34	34	700250
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	5	5	499953
O60447	EVI5_HUMAN	EVI5	Ecotropic viral integration site 5 protein homolog	2	2	6464
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	3	3	49072.2
O60487	MPZL2_HUMAN	MPZL2	Myelin protein zero-like protein 2	3	3	224677
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	19	17	8.06123e+06
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	5	5	2.06312e+06
O60499	STX10_HUMAN	STX10	Syntaxin-10	3	3	483410
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	14	14	857681
O60504	VINEX_HUMAN	SORBS3	Vinexin	9	9	880275
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	15	15	7.84633e+06
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	9	9	1.3006e+06
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	8	8	1.03284e+06
O60524	NEMF_HUMAN	NEMF	Nuclear export mediator factor NEMF	12	12	649533
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	8	8	1.3307e+06
O60563	CCNT1_HUMAN	CCNT1	Cyclin-T1	10	9	423702
O60566	BUB1B_HUMAN	BUB1B	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	8	8	1.20272e+06
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	20	20	2.71955e+06
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	4	4	370084
O60583	CCNT2_HUMAN	CCNT2	Cyclin-T2	2	2	82422.1
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	24	24	4.11299e+06
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	2	2	84657.8
O60635	TSN1_HUMAN	TSPAN1	Tetraspanin-1	1	1	2862.19
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	9	9	8.51925e+06
O60658	PDE8A_HUMAN	PDE8A	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	4	4	9.37016e+06
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	11	11	4.66796e+06
O60669	MOT2_HUMAN	SLC16A7	Monocarboxylate transporter 2	2	2	1.5698e+06
O60671	RAD1_HUMAN	RAD1	Cell cycle checkpoint protein RAD1	3	3	313638
O60675	MAFK_HUMAN	MAFK	Transcription factor MafK	1	1	3125.8
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	8	8	2.57198e+06
O60683	PEX10_HUMAN	PEX10	Peroxisome biogenesis factor 10	1	1	573512
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	8	5	1.53091e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	18	18	2.47356e+07
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	17	17	427721
O60725	ICMT_HUMAN	ICMT	Protein-S-isoprenylcysteine O-methyltransferase	2	2	165870
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	4	0	3.808e+06
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	16	16	3.68612e+06
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	7	7	1.88076e+06
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	22	22	2.53761e+06
O60779	S19A2_HUMAN	SLC19A2	Thiamine transporter 1	2	2	126144
O60783	RT14_HUMAN	MRPS14	28S ribosomal protein S14, mitochondrial	3	3	216316
O60784	TOM1_HUMAN	TOM1	Target of Myb protein 1	5	5	70348.2
O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879;Q99880	H2B1C_HUMAN;H2B1D_HUMAN;H2B1H_HUMAN;H2B1K_HUMAN;H2B1L_HUMAN;H2B1M_HUMAN;H2B1N_HUMAN;H2B2F_HUMAN;H2BFS_HUMAN	H2BC12;H2BC13;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9;H2BS1	Histone H2B type 1-K	1	0	2.20636e+08
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	17	14	925644
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	11	11	415908
O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1	7	7	1.66866e+06
O60830	TI17B_HUMAN	TIMM17B	Mitochondrial import inner membrane translocase subunit Tim17-B	2	2	821531
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	2	2	2.27035e+06
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	13	12	4.94595e+06
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	29	29	4.22393e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	5	5	3.29674e+06
O60870	KIN17_HUMAN	KIN	DNA/RNA-binding protein KIN17	4	4	59320.9
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	7	7	1.53531e+06
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	8	8	1.64224e+06
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	19	14	1.53915e+06
O60888	CUTA_HUMAN	CUTA	Protein CutA	2	2	2.65232e+06
O60890	OPHN1_HUMAN	OPHN1	Oligophrenin-1	2	2	129969
O60907	TBL1X_HUMAN	TBL1X	F-box-like/WD repeat-containing protein TBL1X	9	4	1.01405e+06
O60921	HUS1_HUMAN	HUS1	Checkpoint protein HUS1	3	3	367064
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	3	3	1.77033e+06
O60927	PP1RB_HUMAN	PPP1R11	E3 ubiquitin-protein ligase PPP1R11	2	2	87764.6
O60930	RNH1_HUMAN	RNASEH1	Ribonuclease H1	2	2	65476.9
O60934	NBN_HUMAN	NBN	Nibrin	16	16	875393
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	5	5	303319
O60941	DTNB_HUMAN	DTNB	Dystrobrevin beta	2	1	1.1347e+06
O60942	MCE1_HUMAN	RNGTT	mRNA-capping enzyme	7	7	153087
O74700	TIM9_YEAST	TIM9	Mitochondrial import inner membrane translocase subunit TIM9	5	5	7.56607e+06
O75027	ABCB7_HUMAN	ABCB7	ATP-binding cassette sub-family B member 7, mitochondrial	8	8	1.33224e+06
O75044	SRGP2_HUMAN	SRGAP2	SLIT-ROBO Rho GTPase-activating protein 2	4	2	197859
O75052	CAPON_HUMAN	NOS1AP	Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein	1	1	8129.14
O75054	IGSF3_HUMAN	IGSF3	Immunoglobulin superfamily member 3	4	4	138525
O75063	XYLK_HUMAN	FAM20B	Glycosaminoglycan xylosylkinase	3	3	460472
O75064	DEN4B_HUMAN	DENND4B	DENN domain-containing protein 4B	2	2	8358.39
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	17	17	5.01876e+06
O75113	N4BP1_HUMAN	N4BP1	NEDD4-binding protein 1	2	2	3735.49
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	30	26	818862
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	19	19	1.87459e+06
O75127	PTCD1_HUMAN	PTCD1	Pentatricopeptide repeat-containing protein 1, mitochondrial	1	1	49693.1
O75128	COBL_HUMAN	COBL	Protein cordon-bleu	5	5	311659
O75131	CPNE3_HUMAN	CPNE3	Copine-3	15	14	3.12953e+06
O75143	ATG13_HUMAN	ATG13	Autophagy-related protein 13	2	2	1.42189e+06
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	17	16	1.73212e+06
O75147	OBSL1_HUMAN	OBSL1	Obscurin-like protein 1	3	3	102313
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	19	18	412319
O75151	PHF2_HUMAN	PHF2	Lysine-specific demethylase PHF2	2	2	47671.5
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	20	14	749788
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	25	25	3.40922e+06
O75157	T22D2_HUMAN	TSC22D2	TSC22 domain family protein 2	1	1	48224.1
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	29	29	4.29862e+06
O75170	PP6R2_HUMAN	PPP6R2	Serine/threonine-protein phosphatase 6 regulatory subunit 2	2	2	4.89964e+06
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	7	7	1.01687e+06
O75179	ANR17_HUMAN	ANKRD17	Ankyrin repeat domain-containing protein 17	12	12	412692
O75182	SIN3B_HUMAN	SIN3B	Paired amphipathic helix protein Sin3b	3	3	50795.9
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	5	2	2.32669e+06
O75191	XYLB_HUMAN	XYLB	Xylulose kinase	3	3	51057.3
O75197	LRP5_HUMAN	LRP5	Low-density lipoprotein receptor-related protein 5	2	2	3075.38
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	2	2	3.27563e+07
O75223	GGCT_HUMAN	GGCT	Gamma-glutamylcyclotransferase	8	8	2.13056e+06
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	3	3	1.80369e+06
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	14	14	6.20173e+06
